t nact i x dx dlx rho vx p D sx tau trac Sd
1.003547944681137e+03 2000 506 4.363086164684344e+00 1.877505870982787e-03 1.877505870982787e-03 2.337160722977720e-11 9.999536701438896e-01 1.000000002366083e-10 2.427996944794390e-09 4.350772250561701e-06 4.348445833608179e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 507 4.364925140808463e+00 1.800446377256293e-03 1.800446377256293e-03 2.333973989857053e-11 9.999537141651020e-01 1.000000002355970e-10 2.425839082184119e-09 4.354823741215613e-06 4.352499478116001e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 508 4.366720349852802e+00 1.789971711422034e-03 1.789971711422034e-03 2.331223944888127e-11 9.999537456250592e-01 1.000000002355590e-10 2.423804632811501e-09 4.357711119545017e-06 4.355388887439589e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 509 4.368547452632532e+00 1.864233848038133e-03 1.864233848038133e-03 2.328610010034920e-11 9.999537772501397e-01 1.000000002355520e-10 2.421914969183613e-09 4.360621767850243e-06 4.358301422127120e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 510 4.370395383316688e+00 1.831627520273216e-03 1.831627520273216e-03 2.325512614622735e-11 9.999538205771462e-01 1.000000002333771e-10 2.419827819813086e-09 4.364629107047853e-06 4.362310844589114e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 511 4.372188473884329e+00 1.754553615008092e-03 1.754553615008092e-03 2.322349395514851e-11 9.999538650829967e-01 1.000000002322617e-10 2.417701606074415e-09 4.368753908977381e-06 4.366437768769092e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 512 4.373986996912760e+00 1.842492441854304e-03 1.842492441854304e-03 2.319769747361763e-11 9.999538977556908e-01 1.000000002337810e-10 2.415871631917958e-09 4.371780164117061e-06 4.369465850654385e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 513 4.375840346736842e+00 1.864207206309310e-03 1.864207206309310e-03 2.317111351126109e-11 9.999539290646136e-01 1.000000002339746e-10 2.413922896509158e-09 4.374679135963126e-06 4.372366767912013e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 514 4.377628371956050e+00 1.711843232106602e-03 1.711843232106602e-03 2.313873586659539e-11 9.999539721187313e-01 1.000000002339857e-10 2.411676969767435e-09 4.378683496091583e-06 4.376373369922609e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 515 4.379398121660589e+00 1.827656176973669e-03 1.827656176973669e-03 2.311365990700056e-11 9.999540056344177e-01 1.000000002322622e-10 2.409940933646062e-09 4.381806315655835e-06 4.379497922393608e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 516 4.381174910446251e+00 1.725921394349683e-03 1.725921394349683e-03 2.308240164936575e-11 9.999540483894526e-01 1.000000002331399e-10 2.407801143626213e-09 4.385798687209434e-06 4.383492429840051e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 517 4.382901222084401e+00 1.726701881948678e-03 1.726701881948678e-03 2.305565825901699e-11 9.999540794041727e-01 1.000000002320699e-10 2.405823468033715e-09 4.388688466104294e-06 4.386384183080149e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 518 4.384686785690071e+00 1.844425329391441e-03 1.844425329391441e-03 2.303043714154219e-11 9.999541109989265e-01 1.000000002334358e-10 2.404018824151265e-09 4.391641850739744e-06 4.389339369221308e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 519 4.386548062037946e+00 1.878127366359728e-03 1.878127366359728e-03 2.300062291724922e-11 9.999541538388534e-01 1.000000002324414e-10 2.402028132954614e-09 4.395664864774913e-06 4.393364370241004e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 520 4.388389635453883e+00 1.805019465515478e-03 1.805019465515478e-03 2.296919829514124e-11 9.999541968595251e-01 1.000000002311728e-10 2.399872582755380e-09 4.399708491770289e-06 4.397410148884094e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 521 4.390271627097832e+00 1.958963822380255e-03 1.958963822380255e-03 2.294442218184470e-11 9.999542290699216e-01 1.000000002314165e-10 2.398127272863511e-09 4.402737692826495e-06 4.400441092176553e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 522 4.392138979927950e+00 1.775741837856337e-03 1.775741837856337e-03 2.291165727484747e-11 9.999542705574508e-01 1.000000002320767e-10 2.395788731288820e-09 4.406643420948440e-06 4.404349154779586e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 523 4.393979278632207e+00 1.904855570656672e-03 1.904855570656672e-03 2.288684553945516e-11 9.999543030985298e-01 1.000000002308550e-10 2.394046192252524e-09 4.409714345938894e-06 4.407421819237204e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 524 4.395842670971003e+00 1.821929106935904e-03 1.821929106935904e-03 2.285596671939794e-11 9.999543458901905e-01 1.000000002301049e-10 2.391936326478284e-09 4.413764108171344e-06 4.411473687515922e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 525 4.397612930240508e+00 1.718589432075035e-03 1.718589432075035e-03 2.282542941226759e-11 9.999543881234482e-01 1.000000002300009e-10 2.389846136203886e-09 4.417768397491847e-06 4.415480063253531e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 526 4.399330822586689e+00 1.717195260288129e-03 1.717195260288129e-03 2.279920568987260e-11 9.999544186392145e-01 1.000000002304470e-10 2.387899390243325e-09 4.420655137178700e-06 4.418368746449982e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 527 4.401104198673039e+00 1.829556912410268e-03 1.829556912410268e-03 2.277448022889485e-11 9.999544497691201e-01 1.000000002305358e-10 2.386124667966014e-09 4.423609502914831e-06 4.421324883859441e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 528 4.402947637336625e+00 1.857320414763386e-03 1.857320414763386e-03 2.274519827747698e-11 9.999544921865595e-01 1.000000002297626e-10 2.384167072767484e-09 4.427653621002741e-06 4.425370955934623e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 529 4.404767916528878e+00 1.783237969741336e-03 1.783237969741336e-03 2.271441293676263e-11 9.999545348371657e-01 1.000000002280028e-10 2.382056618415975e-09 4.431724032920766e-06 4.429443474518064e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 530 4.406626668843341e+00 1.934266659183947e-03 1.934266659183947e-03 2.269012967539576e-11 9.999545668651720e-01 1.000000002304122e-10 2.380348585761912e-09 4.434782599741814e-06 4.432503746386168e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 531 4.408472818153749e+00 1.758031961631268e-03 1.758031961631268e-03 2.265806038625616e-11 9.999546082416386e-01 1.000000002286650e-10 2.378067388117804e-09 4.438738500754800e-06 4.436461924657953e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 532 4.410289288875343e+00 1.874909481557552e-03 1.874909481557552e-03 2.263356448045982e-11 9.999546404078399e-01 1.000000002288809e-10 2.376338539195605e-09 4.441820060370419e-06 4.439545210116808e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 533 4.412125709280488e+00 1.797931328733959e-03 1.797931328733959e-03 2.260300430359460e-11 9.999546835977465e-01 1.000000002287121e-10 2.374260561252168e-09 4.445970969210463e-06 4.443698193188385e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 534 4.413892659583384e+00 1.735969277056881e-03 1.735969277056881e-03 2.257331742950269e-11 9.999547263301252e-01 1.000000002286359e-10 2.372260931782099e-09 4.450087272843755e-06 4.447816492815629e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 535 4.415628518625028e+00 1.735748806231285e-03 1.735748806231285e-03 2.254733979758539e-11 9.999547569371907e-01 1.000000002272627e-10 2.370332250447662e-09 4.453027679312677e-06 4.450758824788458e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 536 4.417433795859376e+00 1.874805662463785e-03 1.874805662463785e-03 2.252336501376780e-11 9.999547884124722e-01 1.000000002275149e-10 2.368635901820649e-09 4.456063109587303e-06 4.453795948481560e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 537 4.419265829629125e+00 1.789261877034320e-03 1.789261877034320e-03 2.249327605276318e-11 9.999548297596009e-01 1.000000002276923e-10 2.366554000876505e-09 4.460060871672858e-06 4.457795788794021e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 538 4.421046033133917e+00 1.771145132551055e-03 1.771145132551055e-03 2.246740888296861e-11 9.999548589016367e-01 1.000000002286751e-10 2.364595351153820e-09 4.462870430131948e-06 4.460607302748120e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 539 4.422859439251816e+00 1.855667103246361e-03 1.855667103246361e-03 2.244300804409818e-11 9.999548888751403e-01 1.000000002247227e-10 2.362811832081327e-09 4.465769949596586e-06 4.463508602758384e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 540 4.424685954343028e+00 1.797363079177217e-03 1.797363079177217e-03 2.241355591124282e-11 9.999549292927123e-01 1.000000002257540e-10 2.360768881242313e-09 4.469695291887060e-06 4.467435984413766e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 541 4.426441193842996e+00 1.713115920759734e-03 1.713115920759734e-03 2.238352941941877e-11 9.999549708958325e-01 1.000000002256576e-10 2.358695098498138e-09 4.473744002992511e-06 4.471486765649979e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 542 4.428188668568639e+00 1.781833530525745e-03 1.781833530525745e-03 2.235841480545101e-11 9.999550011578980e-01 1.000000002265220e-10 2.356840690992683e-09 4.476684965195611e-06 4.474429579209509e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 543 4.430062483517928e+00 1.965796368052608e-03 1.965796368052608e-03 2.233488473975649e-11 9.999550315992821e-01 1.000000002257923e-10 2.355157084512483e-09 4.479652081526560e-06 4.477398376290669e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 544 4.432003710235549e+00 1.916657067189576e-03 1.916657067189576e-03 2.230487627529042e-11 9.999550722618821e-01 1.000000002263839e-10 2.353056858394982e-09 4.483625647521642e-06 4.481374038872544e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 545 4.433901093052560e+00 1.878108566831571e-03 1.878108566831571e-03 2.227533975799157e-11 9.999551136111086e-01 1.000000002261229e-10 2.351023004596599e-09 4.487676420875508e-06 4.485426842501854e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 546 4.435755462622578e+00 1.830630573204317e-03 1.830630573204317e-03 2.224657870281991e-11 9.999551529626654e-01 1.000000002246351e-10 2.349017340357198e-09 4.491536754116078e-06 4.489289177926035e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 547 4.437579526101533e+00 1.817496384704853e-03 1.817496384704853e-03 2.222131755363823e-11 9.999551801920835e-01 1.000000002253410e-10 2.347062630239523e-09 4.494197502415479e-06 4.491951877882227e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 548 4.439429804694113e+00 1.883060800455638e-03 1.883060800455638e-03 2.219727930685590e-11 9.999552081157352e-01 1.000000002238964e-10 2.345254327722527e-09 4.496934539541419e-06 4.494690720407577e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 549 4.441241969984178e+00 1.741269779675036e-03 1.741269779675036e-03 2.216783444252062e-11 9.999552444391567e-01 1.000000002235621e-10 2.343093552247596e-09 4.500505016824802e-06 4.498263354913623e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 550 4.443045867954680e+00 1.866526161329318e-03 1.866526161329318e-03 2.214513119153131e-11 9.999552723206003e-01 1.000000002240706e-10 2.341423283709662e-09 4.503249392835593e-06 4.501009398456207e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 551 4.444842843229077e+00 1.727424387464538e-03 1.727424387464538e-03 2.211593809310977e-11 9.999553083395085e-01 1.000000002247849e-10 2.339278744535620e-09 4.506800252261305e-06 4.504562398905357e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 552 4.446610116505029e+00 1.807122164439789e-03 1.807122164439789e-03 2.209288213976077e-11 9.999553340892910e-01 1.000000002220490e-10 2.337513516182921e-09 4.509336430811761e-06 4.507100339910456e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 553 4.448438500312477e+00 1.849645450455739e-03 1.849645450455739e-03 2.206651931631208e-11 9.999553694912783e-01 1.000000002223487e-10 2.335650001470622e-09 4.512842496262126e-06 4.510608265706274e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 554 4.450300618763036e+00 1.874591450661711e-03 1.874591450661711e-03 2.204013428186903e-11 9.999554053058121e-01 1.000000002214104e-10 2.333793818382185e-09 4.516395919200545e-06 4.514163541658888e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 555 4.452137603063838e+00 1.799377150943471e-03 1.799377150943471e-03 2.201254153360213e-11 9.999554405021932e-01 1.000000002229616e-10 2.331792412534989e-09 4.519889172375822e-06 4.517658792929588e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 556 4.453901858747919e+00 1.729134217216988e-03 1.729134217216988e-03 2.198493494351091e-11 9.999554757866420e-01 1.000000002222502e-10 2.329790626329121e-09 4.523396933988753e-06 4.521168553020000e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 557 4.455637495762968e+00 1.742139812880517e-03 1.742139812880517e-03 2.195627978915250e-11 9.999555202850572e-01 1.000000002202077e-10 2.327917527531936e-09 4.527845287185137e-06 4.525618775883555e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 558 4.457458808364242e+00 1.900485389668916e-03 1.900485389668916e-03 2.193234682953579e-11 9.999555556296351e-01 1.000000002226998e-10 2.326304462209607e-09 4.531381817993997e-06 4.529156916894594e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 559 4.459331099006024e+00 1.844095893893893e-03 1.844095893893893e-03 2.190472882709245e-11 9.999555917692166e-01 1.000000002211572e-10 2.324320268035510e-09 4.534995321336938e-06 4.532772401131333e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 560 4.461130313677913e+00 1.754333449885515e-03 1.754333449885515e-03 2.187454590816541e-11 9.999556368148186e-01 1.000000002219377e-10 2.322295631367411e-09 4.539519055339383e-06 4.537298156166868e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 561 4.462871982839695e+00 1.729004873677553e-03 1.729004873677553e-03 2.184768279678642e-11 9.999556733627243e-01 1.000000002204161e-10 2.320399716196881e-09 4.543189849076216e-06 4.540970842615399e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 562 4.464643398299749e+00 1.813826046430655e-03 1.813826046430655e-03 2.182466251053676e-11 9.999556998009088e-01 1.000000002223149e-10 2.318646331216704e-09 4.545839430217484e-06 4.543622174399480e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 563 4.466483531852270e+00 1.866441058611557e-03 1.866441058611557e-03 2.179841696274249e-11 9.999557358818767e-01 1.000000002212845e-10 2.316801659598470e-09 4.549474464707887e-06 4.547259050437407e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 564 4.468366200182120e+00 1.898895601089023e-03 1.898895601089023e-03 2.177203244319295e-11 9.999557724955004e-01 1.000000002203478e-10 2.314955032104634e-09 4.553169963017586e-06 4.550956392237012e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 565 4.470233781354858e+00 1.836266744387416e-03 1.836266744387416e-03 2.174447539621001e-11 9.999558088291836e-01 1.000000002213198e-10 2.312975223188079e-09 4.556839641045937e-06 4.554628046800748e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 566 4.472040447742234e+00 1.777066030363095e-03 1.777066030363095e-03 2.171706561130958e-11 9.999558452520488e-01 1.000000002194298e-10 2.311012181523833e-09 4.560525041103941e-06 4.558315406647695e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 567 4.473809540556825e+00 1.761119598818972e-03 1.761119598818972e-03 2.168825868075265e-11 9.999558904436453e-01 1.000000002200595e-10 2.309128656838891e-09 4.565120214125194e-06 4.562912459778018e-06 1.000000000000000e+00 0.000000000000000e+00
1.003547944681137e+03 2000 568 4.475622833183237e+00 1.865465654004694e-03 1.865465654004694e-03 2.166365607641380e-11 9.999559274703711e-01 1.000000002195707e-10 2.307477901422782e-09 4.568889569001153e-06 4.566683462495359e-06 1.000000000000000e+00 0.000000000000000e+00
