t nact i x dx dlx rho vx p D sx tau trac Sd gmin gmax
1.000000000000000e+02 2000 399 6.929877468765409e-01 1.651142271230853e-03 1.651142271230853e-03 2.014065223426788e-11 9.999500000000000e-01 2.665074526676683e-18 2.014090399714096e-09 2.014015936540455e-07 1.993975738348782e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 400 6.946388891477717e-01 1.651142271230853e-03 1.651142271230853e-03 2.004501820204846e-11 9.999500000000000e-01 2.648215098606716e-18 2.004526876947371e-09 2.004452765665968e-07 1.984507724519678e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 401 6.962900314190026e-01 1.651142271230853e-03 1.651142271230853e-03 1.995006370603331e-11 9.999500000000000e-01 2.631501972324300e-18 1.995031308650511e-09 1.994957546771546e-07 1.975106986523707e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 402 6.979411736902335e-01 1.651142271230853e-03 1.651142271230853e-03 1.985578232343064e-11 9.999500000000000e-01 2.614933535830206e-18 1.985603052536306e-09 1.985529637593419e-07 1.965772888487859e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 403 6.995923159614643e-01 1.651142271230853e-03 1.651142271230853e-03 1.976216770715281e-11 9.999500000000000e-01 2.598508198641938e-18 1.976241473888059e-09 1.976168403438058e-07 1.956504802034033e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999998e-01 9.999999999999998e-01
1.000000000000000e+02 2000 404 7.012434582326951e-01 1.651142271230853e-03 1.651142271230853e-03 1.966921358474820e-11 9.999500000000000e-01 2.582224391456654e-18 1.966945945452767e-09 1.966873217075353e-07 1.947302106173286e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999998e-01 9.999999999999998e-01
1.000000000000000e+02 2000 405 7.028946005039259e-01 1.651142271230853e-03 1.651142271230853e-03 1.957691375735031e-11 9.999500000000000e-01 2.566080565820115e-18 1.957715847336030e-09 1.957643458633533e-07 1.938164187201797e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 406 7.045457427751568e-01 1.651142271230853e-03 1.651142271230853e-03 1.948526209864445e-11 9.999500000000000e-01 2.550075193801606e-18 1.948550566898723e-09 1.948478515495834e-07 1.929090438598561e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 407 7.061968850463877e-01 1.651142271230853e-03 1.651142271230853e-03 1.939425255385102e-11 9.999500000000000e-01 2.534206767674647e-18 1.939449498655316e-09 1.939377782198830e-07 1.920080260924731e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 408 7.078480273176185e-01 1.651142271230853e-03 1.651142271230853e-03 1.930387913872558e-11 9.999500000000000e-01 2.518473799603415e-18 1.930412044173885e-09 1.930340660332443e-07 1.911133061724629e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 409 7.094991695888494e-01 1.651142271230853e-03 1.651142271230853e-03 1.921413593857502e-11 9.999500000000000e-01 2.502874821334747e-18 1.921437611977726e-09 1.921366558441561e-07 1.902248255428333e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 410 7.111503118600803e-01 1.651142271230853e-03 1.651142271230853e-03 1.912501710728985e-11 9.999500000000000e-01 2.487408383895615e-18 1.912525617448581e-09 1.912454891929273e-07 1.893425263255885e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 411 7.128014541313111e-01 1.651142271230853e-03 1.651142271230853e-03 1.903651686639208e-11 9.999500000000000e-01 2.472073057295959e-18 1.903675482731428e-09 1.903605082961652e-07 1.884663513123015e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 412 7.144525964025419e-01 1.651142271230853e-03 1.651142271230853e-03 1.894862950409847e-11 9.999500000000000e-01 2.456867430236788e-18 1.894886636640806e-09 1.894816560374092e-07 1.875962439548412e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 413 7.161037386737727e-01 1.651142271230853e-03 1.651142271230853e-03 1.886134937439898e-11 9.999500000000000e-01 2.441790109823412e-18 1.886158514568649e-09 1.886088759579145e-07 1.867321483562478e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 414 7.177548809450036e-01 1.651142271230853e-03 1.651142271230853e-03 1.877467089614992e-11 9.999500000000000e-01 2.426839721283739e-18 1.877490558393614e-09 1.877421122475846e-07 1.858740092617553e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 415 7.194060232162345e-01 1.651142271230853e-03 1.651142271230853e-03 1.868858855218172e-11 9.999500000000000e-01 2.412014907691509e-18 1.868882216391846e-09 1.868813097360490e-07 1.850217720499586e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 416 7.210571654874653e-01 1.651142271230853e-03 1.651142271230853e-03 1.860309688842101e-11 9.999500000000000e-01 2.397314329694384e-18 1.860332943149192e-09 1.860264138838837e-07 1.841753827241207e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 417 7.227083077586962e-01 1.651142271230853e-03 1.651142271230853e-03 1.851819051302663e-11 9.999500000000000e-01 2.382736665246784e-18 1.851842199474795e-09 1.851773707739726e-07 1.833347879036203e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 418 7.243594500299271e-01 1.651142271230853e-03 1.651142271230853e-03 1.843386409553955e-11 9.999500000000000e-01 2.368280609347394e-18 1.843409452316089e-09 1.843341271030055e-07 1.824999348155346e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 419 7.260105923011579e-01 1.651142271230853e-03 1.651142271230853e-03 1.835011236604614e-11 9.999500000000000e-01 2.353944873781225e-18 1.835034174675123e-09 1.834966301731121e-07 1.816707712863562e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 420 7.276617345723888e-01 1.651142271230853e-03 1.651142271230853e-03 1.826693011435487e-11 9.999500000000000e-01 2.339728186866169e-18 1.826715845526232e-09 1.826648278836291e-07 1.808472457338422e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 421 7.293128768436196e-01 1.651142271230853e-03 1.651142271230853e-03 1.818431218918596e-11 9.999500000000000e-01 2.325629293203936e-18 1.818453949734998e-09 1.818386687229959e-07 1.800293071589908e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 422 7.309640191148504e-01 1.651142271230853e-03 1.651142271230853e-03 1.810225349737378e-11 9.999500000000000e-01 2.311646953435288e-18 1.810247977978493e-09 1.810181017607804e-07 1.792169051381462e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 423 7.326151613860813e-01 1.651142271230853e-03 1.651142271230853e-03 1.802074900308202e-11 9.999500000000000e-01 2.297779943999519e-18 1.802097426666788e-09 1.802030766398293e-07 1.784099898152269e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 424 7.342663036573122e-01 1.651142271230853e-03 1.651142271230853e-03 1.793979372703090e-11 9.999500000000000e-01 2.284027056898047e-18 1.794001797865684e-09 1.793935435685414e-07 1.776085118940764e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 425 7.359174459285430e-01 1.651142271230853e-03 1.651142271230853e-03 1.785938274573680e-11 9.999500000000000e-01 2.270387099462081e-18 1.785960599220663e-09 1.785894533132638e-07 1.768124226309343e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 426 7.375685881997739e-01 1.651142271230853e-03 1.651142271230853e-03 1.777951119076360e-11 9.999500000000000e-01 2.256858894124263e-18 1.777973343882027e-09 1.777907571908050e-07 1.760216738270248e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 427 7.392197304710048e-01 1.651142271230853e-03 1.651142271230853e-03 1.770017424798576e-11 9.999500000000000e-01 2.243441278194214e-18 1.770039550431206e-09 1.769974070610670e-07 1.752362178212611e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 428 7.408708727422356e-01 1.651142271230853e-03 1.651142271230853e-03 1.762136715686292e-11 9.999500000000000e-01 2.230133103637904e-18 1.762158742808211e-09 1.762093553197903e-07 1.744560074830634e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 429 7.425220150134665e-01 1.651142271230853e-03 1.651142271230853e-03 1.754308520972576e-11 9.999500000000000e-01 2.216933236860788e-18 1.754330450240226e-09 1.754265548914133e-07 1.736809962052891e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 430 7.441731572846972e-01 1.651142271230853e-03 1.651142271230853e-03 1.746532375107290e-11 9.999500000000000e-01 2.203840558494609e-18 1.746554207171294e-09 1.746489592220414e-07 1.729111378972716e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 431 7.458242995559281e-01 1.651142271230853e-03 1.651142271230853e-03 1.738807817687874e-11 9.999500000000000e-01 2.190853963187821e-18 1.738829553193101e-09 1.738765222725254e-07 1.721463869779681e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 432 7.474754418271590e-01 1.651142271230853e-03 1.651142271230853e-03 1.731134393391197e-11 9.999500000000000e-01 2.177972359399557e-18 1.731156032976822e-09 1.731091985116468e-07 1.713866983692122e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 433 7.491265840983898e-01 1.651142271230853e-03 1.651142271230853e-03 1.723511651906458e-11 9.999500000000000e-01 2.165194669197067e-18 1.723533196206027e-09 1.723469429094082e-07 1.706320274890713e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 434 7.507777263696207e-01 1.651142271230853e-03 1.651142271230853e-03 1.715939147869115e-11 9.999500000000000e-01 2.152519828056567e-18 1.715960597510609e-09 1.715897109304263e-07 1.698823302453054e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 435 7.524288686408516e-01 1.651142271230853e-03 1.651142271230853e-03 1.708416440795837e-11 9.999500000000000e-01 2.139946784667434e-18 1.708437796401730e-09 1.708374585274273e-07 1.691375630289270e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 436 7.540800109120824e-01 1.651142271230853e-03 1.651142271230853e-03 1.700943095020446e-11 9.999500000000000e-01 2.127474500739676e-18 1.700964357207765e-09 1.700901421348408e-07 1.683976827078590e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 437 7.557311531833133e-01 1.651142271230853e-03 1.651142271230853e-03 1.693518679630835e-11 9.999500000000000e-01 2.115101950814629e-18 1.693539849011221e-09 1.693477186624927e-07 1.676626466206899e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 438 7.573822954545441e-01 1.651142271230853e-03 1.651142271230853e-03 1.686142768406850e-11 9.999500000000000e-01 2.102828122078812e-18 1.686163845586618e-09 1.686101454893924e-07 1.669324125705238e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 439 7.590334377257749e-01 1.651142271230853e-03 1.651142271230853e-03 1.678814939759125e-11 9.999500000000000e-01 2.090652014180866e-18 1.678835925339317e-09 1.678773804576174e-07 1.662069388189247e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 440 7.606845799970058e-01 1.651142271230853e-03 1.651142271230853e-03 1.671534776668829e-11 9.999500000000000e-01 2.078572639051561e-18 1.671555671245276e-09 1.671493818662876e-07 1.654861840799514e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 441 7.623357222682366e-01 1.651142271230853e-03 1.651142271230853e-03 1.664301866628340e-11 9.999500000000000e-01 2.066589020726756e-18 1.664322670791717e-09 1.664261084656332e-07 1.647701075142842e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 442 7.639868645394675e-01 1.651142271230853e-03 1.651142271230853e-03 1.657115801582809e-11 9.999500000000000e-01 2.054700195173312e-18 1.657136515918689e-09 1.657075194511508e-07 1.640586687234394e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 443 7.656380068106984e-01 1.651142271230853e-03 1.651142271230853e-03 1.649976177872606e-11 9.999500000000000e-01 2.042905210117861e-18 1.649996802961516e-09 1.649935744578484e-07 1.633518277440714e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 444 7.672891490819292e-01 1.651142271230853e-03 1.651142271230853e-03 1.642882596176631e-11 9.999500000000000e-01 2.031203124878409e-18 1.642903132594108e-09 1.642842335545768e-07 1.626495450423603e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 445 7.689402913531601e-01 1.651142271230853e-03 1.651142271230853e-03 1.635834661456479e-11 9.999500000000000e-01 2.019593010198692e-18 1.635855109773120e-09 1.635794572384460e-07 1.619517815084842e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 446 7.705914336243910e-01 1.651142271230853e-03 1.651142271230853e-03 1.628831982901441e-11 9.999500000000000e-01 2.008073948085259e-18 1.628852343682959e-09 1.628792064293253e-07 1.612584984511741e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 447 7.722425758956217e-01 1.651142271230853e-03 1.651142271230853e-03 1.621874173874324e-11 9.999500000000000e-01 1.996645031647219e-18 1.621894447681598e-09 1.621834424644258e-07 1.605696575923497e-07 0.000000000000000e+00 0.000000000000000e+00 9.999999999999999e-01 9.999999999999999e-01
1.000000000000000e+02 2000 448 7.738937181668526e-01 1.651142271230853e-03 1.651142271230853e-03 1.614960851858081e-11 9.999500000000000e-01 1.985305364938598e-18 1.614981039247210e-09 1.614921270929634e-07 1.598852210618360e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 449 7.755448604380835e-01 1.651142271230853e-03 1.651142271230853e-03 1.608091638403240e-11 9.999500000000000e-01 1.974054062803273e-18 1.608111739925591e-09 1.608052224709014e-07 1.592051513921585e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 450 7.771960027093143e-01 1.651142271230853e-03 1.651142271230853e-03 1.601266159076107e-11 9.999500000000000e-01 1.962890250722422e-18 1.601286175278367e-09 1.601226911557718e-07 1.585294115134151e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 451 7.788471449805452e-01 1.651142271230853e-03 1.651142271230853e-03 1.594484043407740e-11 9.999500000000000e-01 1.951813064664452e-18 1.594503974831965e-09 1.594444961015719e-07 1.578579647482243e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 452 7.804982872517761e-01 1.651142271230853e-03 1.651142271230853e-03 1.587744924843680e-11 9.999500000000000e-01 1.940821650937352e-18 1.587764772027343e-09 1.587706006537379e-07 1.571907748067488e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
1.000000000000000e+02 2000 453 7.821494295230069e-01 1.651142271230853e-03 1.651142271230853e-03 1.581048440694419e-11 9.999500000000000e-01 1.929915166043440e-18 1.581068204170460e-09 1.581009685441922e-07 1.565278057817912e-07 0.000000000000000e+00 0.000000000000000e+00 1.000000000000000e+00 1.000000000000000e+00
